Date,bwming index,bwcncy index,bwoilp index,bwbank index,bwreal index,bwphrm index,bwautm index,bwengn index,bwtech index,bwutil index,bwbuil index,bwiron index,bwcomm index,bwautp index,bwmeda index
01/20/2010,348.74,148.91,195.87,118.38,164.01,117.26,137.64,227.66,142.62,186.27,165.53,314,126.62,149.68,94.51
01/21/2010,334.28,147.21,192.13,116.22,161.93,116.07,138.17,224.14,141.33,184.9,163.3,307.18,125.81,150.66,92.93
01/22/2010,330.74,146.21,189.48,114.78,160.25,114.93,135.52,222.15,136.9,183.33,161.34,300.75,124.12,148.52,91.41
01/25/2010,329.32,145.72,189.1,114.57,158.75,114.17,134.94,220.75,137.78,183.02,160.44,298.62,124.07,147,92.02
01/27/2010,316.96,145.46,185.43,112.18,152.31,114.33,129.47,216.19,136.81,180.59,156.17,286.27,122.87,141.2,90.89
01/28/2010,313.38,144.63,184.48,112.08,153.14,113.03,128.26,215.11,135.11,178.72,155.87,284.9,121.93,142.22,90.51
01/29/2010,308.59,143.78,183.28,111.62,152.14,112.1,127.14,214.33,132.17,177.45,156.18,282.68,121.29,141.17,90.54
02/01/2010,314.7,144.56,185.28,113,152.79,112.79,126.9,215.12,133.48,178.13,156.92,285,122.11,141.54,91.24
02/02/2010,321.3,146.2,186.7,113.88,153.78,114.09,129.23,217,134.61,178.92,158.5,289.07,123.07,143.8,92.52
02/03/2010,320.09,145.53,187.09,113.38,155.43,113.31,128.89,219.44,135.2,177.96,158.4,290.5,123.13,143.43,92.86
02/04/2010,303.9,142.28,181.27,109.24,154,111.38,126.82,213.6,131.94,173.89,154.98,281.25,120.63,139.97,90.14
02/05/2010,299.05,140.32,178.23,107.43,149.88,109.63,124.51,208.49,131.63,171.08,150.8,273.08,119.51,137.16,88.61
02/06/2010,299.05,140.32,178.23,107.43,149.88,109.63,124.51,208.49,131.63,171.08,150.8,273.08,119.51,137.16,88.61
02/08/2010,299.57,140.42,177.37,106.65,149.12,109.96,123.62,207.6,130.66,170.97,150.5,273.29,119.28,135.38,87.82
02/09/2010,309.56,141.6,179.68,108.25,150.55,110.44,125.84,210.68,132.31,172.02,152.33,278.39,120.57,136.34,89.32
02/10/2010,307.89,141.22,179.13,109.15,151.88,109.57,125.17,211.48,132.07,172,152.97,275.84,120.23,136.18,89.22
02/11/2010,315.71,142.4,181.35,109.41,153.65,110.64,125.13,212.32,133.47,172.1,152.55,281.07,121.02,136.11,89.78
02/15/2010,315.66,142.24,180.77,108.89,153.99,110.79,123.18,210.98,133.56,171.7,151.72,281.48,120.61,135.17,89.62
02/16/2010,323.37,143.58,184.71,111.11,155.02,111.78,124.73,213.69,135.43,174.39,154.22,287.87,122.01,136.01,91.26
02/17/2010,325.03,144.34,184.03,112.09,156.31,111.69,125.54,215.39,136.38,173.89,155.3,290.71,122.49,137.01,92.21
02/18/2010,325.49,144.73,183.91,111.78,155.6,111.76,123.8,215.9,137.15,173.4,154.8,290.62,122.53,136.81,92.15
02/19/2010,324.93,145.27,184.8,112.04,153.61,112.45,123.56,216,136.69,174.61,154.61,289.93,122.61,136.17,93.27
02/22/2010,323.99,145.04,184.2,112.96,154.42,111.99,124.6,217,137.2,174.78,155.49,292.34,122.72,138.13,93.04
02/23/2010,317.09,143.96,182.06,111.38,155.17,110.88,123.81,214.69,135.69,173.28,154.2,288.65,121.75,137.73,92.17
02/24/2010,314.77,144.66,182.46,111.86,155.21,111.34,123.34,214.91,136.59,173.44,153.82,288.12,121.95,137.96,92.58
02/25/2010,311.57,143.92,180.65,111.37,156.36,111.07,123.06,213.68,136.04,171.96,152.19,287.09,121.52,137.6,92.08
02/26/2010,316.75,144.73,182.05,112.69,157.6,112.01,124.64,215.54,136.48,173.12,154.2,290.76,122.26,139.24,92.82
03/02/2010,326.19,146.97,184.75,114.44,160.46,113.06,126.86,219.74,138.56,175.71,157.27,297.93,124.2,141.66,94.78
03/03/2010,333.04,147.33,185.93,115.4,160.39,112.99,129.4,222.17,138.55,176.99,159.26,301.73,124.79,143.13,95.32
03/04/2010,330.94,146.76,184.79,115.11,158.74,112.19,128.04,220.41,138.46,175.48,158.06,300.17,124.43,141.69,95.5
03/05/2010,338.07,148.05,187.74,117.21,160.04,113.15,129.71,223.05,140.25,176.83,160.1,305.53,125.71,143.42,97.08
03/08/2010,338.23,148,188.15,117.81,162.06,112.95,131.87,224.03,140.88,177.38,161.56,309.95,126.64,144.81,97.13
03/09/2010,336.36,148,188.27,117.81,163.51,112.82,131.58,223.62,141.29,177.39,161.89,310.51,126.77,144.32,97.14
03/10/2010,337.77,148.27,189.45,118.81,163.05,112.8,131.37,224.95,142.17,178.43,162.69,311.43,127.31,143.65,97.47
03/11/2010,335.34,148.49,189.7,119.07,162.84,113.19,131.93,224.67,142.64,178.8,162.87,310.3,127.66,143.94,97.65
03/12/2010,337.37,148.47,189.85,119.48,162.8,113.03,133.56,226.09,142.85,178.94,163.56,311.86,128.08,144.29,98.15
03/15/2010,332.39,148.22,187.53,118.45,162.38,113.16,133.17,223.91,142.42,178.05,161.77,307.14,127.45,143.98,97.67
03/16/2010,337.3,149.23,189.61,120.12,163.03,113.81,134.51,226.42,143.43,179.85,163.08,311.38,128.31,144.79,98.46
03/17/2010,343.46,149.72,191.49,121.62,165.47,113.77,135.97,229.19,144.83,180.49,165.95,315.88,128.92,147.03,98.86
03/18/2010,340.42,149.81,190.05,120.48,165.03,114.17,134.27,227.7,144.48,179.06,164.72,312.08,128.68,145.69,98.64
03/19/2010,336.45,149.46,188.83,120.1,164.86,113.9,134.86,226.43,143.72,178.29,164.3,310.42,128.09,146.46,97.68
03/22/2010,336.72,150.13,188.17,120.04,163.66,114.7,135.8,226.29,144.69,177.91,164.33,308.5,128.22,148.04,98.25
03/23/2010,339.66,150.41,188.6,120.75,162.77,115.01,135.6,227.75,146.01,177.98,164.88,311.23,128.48,148.98,99.07
03/25/2010,333.43,148.54,185.57,120.84,162.38,113.48,134.12,225.82,145.39,175.83,163.1,309.19,127.68,147.53,99.47
03/26/2010,335.73,148.62,186.64,121.32,164.57,112.95,135.59,227.49,145.62,176.94,164.23,312.83,128.2,149.18,100.09
03/29/2010,342.61,149.45,189.31,122.28,166.47,113.34,135.86,230.14,145.77,178.63,165.21,318.66,128.98,149.71,100.43
03/30/2010,344.81,149.4,189.66,121.86,167.31,112.92,135.12,229.65,146.02,178.99,165.32,317.77,129.04,150.23,100.54
03/31/2010,345.93,149.38,190.36,121.94,166.55,113.11,134.43,229.47,145.45,179.25,165.68,317.08,128.8,149.21,101.18
04/01/2010,354.87,150.46,193.59,123.57,169.03,113.37,135.4,232.73,146.26,181.28,168.6,323.29,129.65,150.17,102.33
04/05/2010,357.14,150.2,195.26,123.9,169.67,112.93,136.9,233.02,147.96,181.1,169.23,327.82,129.98,151.63,102.63
04/06/2010,360.74,149.9,196.08,124.44,169.29,112.5,136.78,234.11,148.15,181.22,169.59,329.31,130.03,150.82,102.73
04/07/2010,359.88,149.58,194.66,124.38,169.86,112.55,136.27,233.07,147.9,180.43,169.34,327.29,129.34,150.23,101.84
04/08/2010,358.09,149.29,194.45,124.01,168.6,112.5,134.99,231.59,147.75,179.63,168.15,324.17,129.51,148.37,101.89
04/09/2010,362.64,150.61,197.01,125.5,169.19,113.56,136.3,235.82,148.93,182.31,170.62,327.08,131.02,149.34,103.39
04/12/2010,361.76,150.91,196.93,125.98,168.08,113.72,136.03,236.24,149.14,183.08,170.59,326.72,131.11,149.45,103.17
04/13/2010,358.15,150.98,196.53,125.82,168.04,113.54,136.55,235.59,149.38,182.5,169.65,324.6,131.18,148.97,103.2
04/15/2010,363.11,151.07,198.92,128.18,168.34,113.45,137.98,236.86,152.64,182.44,171.35,325.99,132.54,151.19,104.47
04/16/2010,353.54,149.85,195.41,124.76,166.2,112.59,137.06,233.77,151.23,180.63,170.15,319.42,130.48,149.62,102.94
04/19/2010,348.07,149.47,193.1,123.47,160.47,112.51,135.17,229.36,150.43,179.49,167.67,311.21,129.98,147.27,102.99
04/20/2010,350.68,150.23,195.51,124.57,160.25,112.87,137.18,231.58,150.96,180.62,169.49,311.51,131.05,148.95,104.14
04/21/2010,348.4,149.65,194.97,123.86,161.47,111.91,138.1,231.49,152.28,180.14,170.67,310.87,130.69,150.99,104.13
04/22/2010,346.32,148.56,193.13,122.57,159.77,110.28,136.62,227.72,152.85,178.69,169.09,305.7,129.52,150.69,104.18
04/23/2010,348.31,149.31,194.94,122.79,159.6,111.15,137.64,230.63,153.48,179.32,171.86,307.05,129.9,150.95,104.94
04/26/2010,352.35,149.22,195.17,122.91,160.58,110.95,140.61,230.89,154.29,179.55,173.75,311.22,130.26,153.23,105.47
04/27/2010,340.67,146.11,190.31,119.3,158.48,108.5,137.74,224.21,151.5,175.74,168.36,302.91,127.56,150.88,102.44
04/28/2010,339.27,145.55,190.26,119,157.3,108.16,135.44,220.88,150.58,174.41,165.95,299.86,126.74,150.24,101.71
04/29/2010,342.96,147.05,190.77,120.82,157.88,109.25,137.26,222.71,151.52,175.1,168.09,300.49,128.04,152.08,104.19
04/30/2010,339.1,146.3,190.22,120.11,158.92,109.1,137.36,222.81,149.53,176.05,167.98,297.43,127.78,152.4,103.68
05/03/2010,335.27,146.41,190.26,120.37,157.87,108.78,136.88,221.93,150.49,176.41,167.51,294.41,128.27,152.24,104.9
05/04/2010,319.95,144.37,184.99,116.57,154.46,108.19,133.72,214.22,146.89,172.34,162.64,282.97,124.8,148.94,101.73
05/05/2010,316.72,143.15,181.79,114.77,152.39,107.39,132.47,210.19,145.65,169.8,158.81,279.95,123.28,147.99,99.69
05/06/2010,308.18,140.26,175.92,110.21,148.63,105.71,130.19,204.66,141.61,166,154.96,272.71,120.39,146.89,96.45
05/07/2010,305.82,137.77,172.94,108.44,147.26,103.56,126.61,199.6,138.33,162.48,151.75,266.93,118.24,142.8,94.47
05/10/2010,323.12,142.12,178.24,115.25,150.54,106.18,129.56,209.11,143.87,167.71,158.06,279.58,122.69,147.7,97.98
05/11/2010,320.71,141.76,177.55,113.87,148.43,105.87,129.12,206.85,143.19,166.75,155.9,274.69,121.81,146.38,98.21
05/12/2010,324.09,142.77,179.66,115.03,148.62,106.11,130.93,209.38,145.76,168.2,157.33,275.66,122.93,147.55,99.29
05/13/2010,324.95,142.29,179.07,114.58,150.24,105.4,132.29,209.34,145.05,167.5,157.57,276.71,122.44,149.96,98.35
05/14/2010,315.16,139.34,174.83,111.12,148.52,103.39,129.17,202.82,142.46,163.24,153.53,267.69,120.02,146.99,96.25
05/17/2010,308.45,139.26,172.84,109.93,144.87,103.4,128.19,198.04,141.66,162.79,150.47,260.07,120.05,144.18,96.53
05/18/2010,305.25,138.24,172.6,109.33,145.96,102.43,127.83,198.55,140.08,162.87,150.47,258.96,119.26,142.89,95.53
05/19/2010,294.9,137.65,170.12,107.85,143.61,102.5,127.13,194.49,138.73,161.7,148.19,253.61,118.12,141.51,94.51
05/20/2010,281.55,134.08,165.26,104.89,141.53,100.11,123.49,190.01,134.48,159.01,145.72,245.1,115.47,139.07,91.08
05/21/2010,288.55,133.97,166.25,106.89,142.14,99.58,123.55,191.53,134.52,158.9,145.77,249.31,116.09,138.51,92.38
05/24/2010,289.66,133.49,165.24,106.27,144.34,99.08,122.57,191.22,133.93,157.46,145.24,249.42,115.38,138.1,91.5
05/25/2010,285.6,131.92,161.43,103.82,139.19,98.39,119.3,185.31,132.26,154.99,140.57,241.43,113.96,134.48,91.02
05/26/2010,291.39,132.01,163.07,104.6,140.67,98.64,120.03,187.48,132.03,156.01,142.57,246.28,114.53,135.42,91.92
05/27/2010,306.77,135.18,169.78,107.71,143.81,100.79,123.09,194.6,136.45,159.94,146.41,255.68,117.51,139.29,95.26
05/28/2010,305,134.87,168.7,106.95,144.01,100.91,122.83,194.35,136.03,160.05,146.04,255.43,116.93,139.12,94.5
05/31/2010,305.96,135.19,169.42,107.08,143.24,101.08,123.68,194.73,136.28,160.29,146.6,256.22,117.29,139,94.81
06/01/2010,301.2,134.5,165.13,105.56,140.59,100.66,122.2,191.83,134.89,158.93,144.8,249.28,116.15,137.31,93.57
06/02/2010,303.62,136.22,167.82,106.18,141.52,101.85,121.82,192.65,137.14,159.86,144.77,250.83,117.52,137.5,95.24
06/03/2010,303.9,136.98,169.31,106.64,142.95,102.51,124.05,193.93,138.92,160.94,146.6,252.27,118.54,140.22,95.84
06/04/2010,292.55,133.92,165.26,103.41,142.2,100.18,122.37,189.36,135.53,157.46,143.71,244.58,116.03,138.75,92.81
06/07/2010,286.19,132.96,163.14,101.34,139.31,99.58,119.6,185.71,132.48,156.22,141.36,236.33,114.64,135.2,91.46
06/08/2010,290.59,133.56,163.53,101.75,139.71,99.63,119.82,186.54,132.29,155.77,140.7,236.39,115.04,134.93,91.24
06/09/2010,293.61,134.23,163.77,102.65,141,100,119.8,188.94,131.07,156.86,142.01,238.36,115.49,134.6,91.78
06/10/2010,302.89,136.73,167.26,104.76,141.32,102,122.25,192.81,134.17,159.29,145.56,243.94,117.85,137.47,94.61
06/11/2010,303.42,136.77,168.45,105.51,142.57,102.82,122.51,194.4,135.89,159.74,146.48,246.39,118.28,138.99,94.96
06/14/2010,307.07,137.94,168.68,106.43,144.09,103.61,124.53,197.8,136.83,161.79,148.62,250.84,118.77,142.2,95.72
06/15/2010,311.82,139.52,171.03,108.17,144.93,104.77,126.2,199.87,139.78,164.44,149.87,252.83,120.71,144.44,98.69
06/16/2010,312.79,139.7,171.2,108.35,145.26,105.16,126.4,199.33,140.64,165.14,150.18,254.26,120.4,144.69,98.28
06/17/2010,313.28,140.41,171.69,108.72,145.91,105.35,127.38,200.13,141.3,166.05,150.4,253.51,120.95,144.83,98.5
06/18/2010,314.86,139.89,172.2,109.6,145.92,104.57,127.11,200.72,141.42,166.42,150.74,253.23,121.37,145.14,98.56
06/21/2010,321.7,140.06,173.8,111.05,150.8,104.17,129.54,204,141.16,166.39,153.24,262.53,121.51,147.43,98.32
06/22/2010,317.08,139.23,170.87,110.01,150.28,103.81,128.37,201.65,139.7,164.49,151.82,259.91,120.34,146,96.68
06/23/2010,315.29,138.86,169.38,109.11,149.63,103.44,127.72,200,138.94,163.36,150.23,257.87,120.36,145.2,96.59
06/24/2010,310.47,137.89,166.56,107.4,148.84,102.97,126.39,198.11,137.09,161.88,148.67,255.64,118.97,144.08,94.93
06/25/2010,310.8,137.79,166.1,108.11,147.63,103.16,125.26,197.29,136.11,161.52,147.86,253.22,118.97,142.61,94.8
06/28/2010,310.67,138.2,166.19,108.06,147.47,103.26,125.25,198,136.1,161.75,148.19,253.01,119.15,142.33,95
06/29/2010,296.34,135.31,160.76,103.86,143.06,101.52,121.96,191.1,131.57,157.98,143.83,242.55,115.93,137.68,91.92
06/30/2010,291.28,135.07,160.4,103.2,142.08,102.09,122.48,190.44,129.86,157.94,143.42,239.48,115.27,137.07,90.97
07/01/2010,287.58,134.61,159.07,102.64,141.57,101.32,121.56,189.55,129.27,158.1,142.24,236.8,115.25,135.87,90.97
07/02/2010,286.81,134.51,159.85,102.87,142.09,101.25,120.93,190.57,128.95,158.91,142.58,237.95,115.44,135.41,90.77
07/05/2010,283.6,134.34,159.36,102.33,141.9,100.89,120.9,190.6,129.22,158.53,142.29,237.76,115.46,135.55,90.74
07/06/2010,290.63,136.01,162.23,105.07,143.97,102.26,123.69,194.42,130.81,160.83,145.03,244.17,116.91,138.51,91.86
07/07/2010,294.6,137.69,164.15,107.12,143.79,103.29,124.28,195.08,133.98,163.17,144.71,245.05,118.56,139.59,93.72
07/08/2010,298.01,139.27,165.8,108.53,145.06,104.28,125.97,197.84,134.92,164.26,146.41,248.88,119.72,141.97,94.91
07/09/2010,302.3,139.48,166.83,109.71,147.49,104.39,126.48,199.49,135.86,164.39,146.92,252.8,120.49,143.75,95.66
07/12/2010,300.1,139.47,167.66,110.28,148.67,104.41,127.19,198.93,136.51,164.1,146.43,251.61,120.63,144.26,95.76
07/13/2010,302.77,141.05,169.76,112.37,148.7,105.23,129.69,201.31,137.62,165.69,148.08,253.01,122.62,146.8,97.94
07/14/2010,303.3,141.64,169.5,112.48,149.96,105.78,131.86,202.73,139.06,165.94,148.5,252.68,122.98,148.82,97.47
07/15/2010,301.09,142.29,169.12,111.75,149.15,106.68,131.72,202.5,139.09,166.39,148.2,250.89,123.11,148.97,97.77
07/16/2010,294.64,139.95,166.19,109.09,148.63,104.55,130.02,199.43,136.31,163.94,145.9,248.27,120.67,145.88,95.35
07/19/2010,293.88,139.93,166.16,108.83,148.64,104.21,129.72,199.29,137.24,164.68,145.28,249.38,121.15,146.12,95.99
07/20/2010,301.95,140.03,167.7,109.56,149.95,103.71,127.93,200.21,137.58,164.99,145.48,252.51,121.51,146.11,96.16
07/21/2010,304.56,139.12,167.52,109.44,150.5,102.98,127.72,200.89,136.42,164.56,146.39,256.71,121.07,145.34,95.17
07/22/2010,312.45,140.7,170.54,111.79,152.79,103.77,129.45,205.57,138.69,167.48,149,263.01,123.49,147.23,97.68
07/23/2010,316.13,141.08,171.24,112.39,154.19,102.84,131.26,207.25,139.72,167.86,150.34,265.79,124.28,148.45,99.23
07/26/2010,318.08,142.11,173.33,113.97,154.59,103.28,132.81,209.88,140.81,168.93,152.25,268.26,125.32,150.22,100.62
07/27/2010,315.97,141.99,173.32,115.76,154.42,103.31,131.32,208.96,140.92,169.93,152.23,266.42,125.22,148.1,100.14
07/28/2010,316.76,141.15,172.59,116.02,155.93,102.96,132.13,209.25,140.25,169.68,153.03,266.98,125.07,150.4,100.08
07/29/2010,317.89,140.69,173.16,116.41,156.63,103.17,133.2,209.76,139.45,170.09,154.8,267.86,125.22,151.73,99.69
07/30/2010,318.19,140.65,172.49,115.75,156.35,102.72,133.09,208.93,138.82,169.22,153.5,264.74,125.24,150.83,100.19
08/02/2010,327.67,143.05,177.27,118.85,158.72,104.75,136.33,214.16,141.46,172.7,156.01,271.88,127.58,154.17,102.28
08/03/2010,328.17,143.36,177.75,118.28,159.21,105.91,137.68,213.93,140.95,172.91,155.79,272.75,127.3,154.88,101.65
08/04/2010,329.55,143.55,178.58,117.99,158.26,105.59,135.78,213.34,140.91,173.43,154.66,272.87,128.13,153.62,102.27
08/05/2010,329.62,143.32,178.57,117.61,157.83,105.95,137.24,214.11,140.4,173.52,155.43,273.89,128.48,155.94,102.47
08/06/2010,329.88,143.25,177.71,117.31,158.63,106.09,137.55,214.32,139.58,173.28,155.53,274.62,128.36,156.04,101.62
08/09/2010,332.14,144.04,178.6,117.82,159.5,106.85,136.99,215.36,140.19,174.24,156.35,276.1,129.42,156.25,102.09
08/10/2010,326.64,143.91,176.12,116.14,157,107.55,135.8,212.02,138.3,173.24,154.13,273.46,128.69,153.5,101.29
08/11/2010,315.91,140.82,171.71,112.32,155.73,105.17,131.95,205.89,134.79,169.53,150.44,264.86,125.71,149.57,98.17
08/12/2010,315.77,141.09,170.89,111.79,154.79,105.53,130.68,204.04,133.14,169.12,148.78,260.8,124.92,147.31,97.76
08/13/2010,315.85,141,171.03,111.74,155.5,105.51,130.36,204.23,132.87,168.88,148.3,261.61,124.69,148.04,97.3
08/16/2010,318.82,141.49,171.63,112.01,155.22,105.89,130.98,205.79,133.08,169.35,148.87,263.54,125.39,149.28,97.32
08/17/2010,323.67,142.63,173.38,113.05,156.65,106.42,132.03,208.53,134.2,171.13,150.73,267.18,126.36,150.52,98.19
08/18/2010,322.89,142.71,172.12,112.93,156.62,106.45,133.17,209.56,134.9,170.68,151.54,268.33,126.51,151.42,98.42
08/19/2010,319.24,141.35,170.59,111.7,157.27,105.46,133.27,208.26,134.01,168.82,150.63,267.85,125.22,151.54,96.87
08/20/2010,315.64,140.29,169.27,110.76,155.78,104.75,130.62,205.34,133.41,167.58,148.71,263.54,124.42,148.94,96.12
08/23/2010,313.79,140.34,169.25,110.62,155.24,105.2,129.8,204.78,132.55,167.89,148.82,261.99,123.93,148.05,95.57
08/24/2010,306.51,139.09,166.69,108.86,154.61,104.28,128.71,202.38,130.64,167.03,146.46,258.75,122.55,146.67,93.9
08/25/2010,305.4,139.11,165.83,107.95,153.39,104.37,127.01,200.12,130.43,166.42,145.58,253.67,122.46,144.27,94.04
08/26/2010,309.32,139.28,166.35,108.44,153.75,104.55,128.24,201.49,129.73,166.88,146.41,255.41,122.68,145.34,94.3
08/27/2010,313.2,140.47,168.51,109.47,153.92,105.38,129.59,203.83,130.57,168.61,147.29,257.94,124.17,147.66,95.85
08/30/2010,313.06,140.02,167.66,108.93,154.32,105.26,129.27,203.88,129.77,167.86,147.8,259.2,123.34,148.1,94.98
08/31/2010,313.96,139.88,167.03,108.93,153.7,105.09,128.78,202.84,128.44,167.53,147.65,257.08,123.31,147.38,95.37
09/01/2010,325.05,142.83,171.51,111.99,155.33,107.05,131.62,207.7,131.5,170.83,150.79,264.64,126.02,150.81,98.43
09/02/2010,326.46,143.53,172.13,112.51,156.52,107.34,133.34,209.77,132.6,171.2,152.32,267.12,126.64,153.82,99.5
09/03/2010,328.94,144.57,173.88,113.84,157.37,108.03,135.14,211.1,134.81,172.3,153.66,268.68,127.99,155.85,100.66
09/06/2010,329.44,144.88,174.98,114.53,159.93,108.22,136.11,212.68,135.36,173.55,155,273.2,128.26,157.59,100.57
09/07/2010,326.82,143.83,172.82,112.87,159.95,107.91,134.38,210.64,134.49,172.03,154.63,274.33,127.09,155.58,98.82
09/08/2010,329.49,144.55,173.85,113.26,158.71,108.6,133.97,210.95,134.54,172.64,154.84,275.67,127.57,154.47,99.57
09/09/2010,329.98,145.26,174.45,114.44,158.58,109.16,135.74,212.16,134.98,173.14,155.26,276.12,127.86,155.71,100.06
09/13/2010,336.81,147.03,177.03,117.09,160.94,110.68,139.29,215.87,138.19,174.49,157.92,280.95,129.82,159.25,102.08
09/14/2010,340.27,147.75,176.96,117.18,160.96,111.34,140.32,216.84,139,174.73,158.64,280.7,130.29,160.06,102.04
09/15/2010,339.4,148.03,176.17,116.99,160.73,111.24,140.55,215.5,139.45,173.82,158.01,279.4,130.29,159.43,102.05
09/16/2010,338.96,147.57,175.56,116.19,160.23,110.51,141.27,214.8,139.99,173.06,156.6,276.3,130.17,159.87,101.44
09/17/2010,339.38,147.77,175,115.76,161.44,110.77,143.12,215.73,140.83,172.29,158.06,277.62,130.57,161.46,101.71
09/20/2010,342.51,149.42,176.92,116.78,162.33,111.9,145.15,217.35,142.25,173.55,158.9,278.78,132.24,162.38,103.29
09/21/2010,342.79,149.74,177.29,116.8,163.02,112.32,145.53,219.88,142.4,174.53,160.44,279.85,132.68,162.57,103.24
09/22/2010,348.31,149.96,176.41,116.26,163.7,112.5,145.24,219.28,141.79,174.77,160.58,280.09,132.31,162,102.28
09/23/2010,347.82,149.41,175.74,115.27,163.44,112.08,144.54,218.06,141.65,173.53,159.47,278.02,131.92,161.38,101.64
09/24/2010,352.42,151.48,177.85,117.09,164.49,113.41,147.79,221.21,143.54,175.66,161.05,280.85,134.01,164.32,103.81
09/27/2010,354.7,151.04,178.28,116.67,166.09,112.72,148.82,222.05,143.5,175.99,162.17,282.87,133.96,166.37,103.21
09/28/2010,358.45,151.68,178.46,116.66,165.46,113.13,149.04,222.73,143.68,176.54,162.66,284.97,134,165.91,103.67
09/29/2010,358.73,151.49,179.96,116.55,165.67,112.87,149.72,223.58,144.36,175.85,162.76,285.35,134.07,166.95,103.29
09/30/2010,357.61,151.15,180.43,116.47,166.99,112.38,148.94,223.71,143.62,175.5,162.68,286.01,133.62,167.17,103.14
10/01/2010,363.88,151.68,183.2,117.25,168.25,112.9,149.41,225.73,144.45,176.83,163.52,290.31,134.27,167.82,103.53
10/04/2010,361.63,150.67,182.46,116.81,168.96,112.01,147.85,224.43,142.91,175.52,162.46,287.67,133.49,166.98,102.58
10/05/2010,368.4,152.61,185.23,119.22,169.29,113.75,150.46,227.65,145.18,177.8,164.85,290.17,135.76,169.22,104.91
10/06/2010,377.05,153.07,187.07,120.05,171.77,114.08,150.46,230.53,144.89,178.14,167.2,293.91,135.82,170.08,105.09
10/07/2010,373.06,153.07,186.22,119.75,171.85,114.59,151.38,230.16,144.93,178.63,166.22,292.92,135.86,170.01,105.32
10/08/2010,379.1,153.66,187.65,120.11,172.78,115.06,151.56,231.94,145.64,178.87,166.33,295.16,136.25,170.75,106.09
10/11/2010,380.08,153.54,188.68,120.52,174.14,114.94,152.13,233.19,145.62,179.34,166.72,298.66,136.2,171.43,106.22
10/12/2010,378.85,153.66,188.42,120.7,173.9,114.97,152.45,231.93,146.15,178.16,165.99,295.3,136.23,170.43,106.43
10/13/2010,387.93,155.15,190.19,121.96,177.07,116.15,154.09,235.63,147.64,179.89,168.63,298.82,137.58,172.53,107.62
10/14/2010,393.15,155.25,191.05,121.7,178.23,116.18,156.2,237.56,148.32,180.37,169.26,300.35,138.15,173.85,107.72
10/15/2010,391.59,155.25,190.58,121.55,177.92,116.17,154.98,237.07,149.31,180.26,167.73,299.1,138.79,173.38,108.09
10/18/2010,386.49,155.36,191.06,122.3,177.29,116.53,154.2,236.95,149.32,180.64,166.22,298.43,138.82,173.29,107.88
10/19/2010,375.6,153.48,187.98,121.4,176.75,114.76,152.71,234.17,146.92,179.08,165.73,293.77,137.13,172.57,106.61
